Timestamp,Date,User_Group,VLAN,Source_IP,Application,Traffic_MB,Action,Connection_Type
2026-03-10 18:45:18,2026-03-10,Guest,VLAN 40,10.1.40.134,HTTPS,54.21,Permit,Wi-Fi
2026-03-08 12:34:52,2026-03-08,IT,VLAN 20,10.1.20.37,SSH,41.19,Deny,Wi-Fi
2026-02-27 18:36:23,2026-02-27,HR,VLAN 30,10.1.30.36,FTP,395.65,Permit,Wi-Fi
2026-02-25 18:45:47,2026-02-25,Finance,VLAN 30,10.1.30.83,SMB,575.18,Permit,Wi-Fi
2026-03-01 00:59:46,2026-03-01,HR,VLAN 30,10.1.30.13,SSH,32.89,Permit,Wi-Fi
2026-03-04 03:14:23,2026-03-04,Staff,VLAN 30,10.1.30.137,Radius,38.95,Permit,Wi-Fi
2026-02-26 13:08:52,2026-02-26,Finance,VLAN 30,10.1.30.87,HTTP,33.59,Permit,Wi-Fi
2026-02-22 01:58:29,2026-02-22,Guest,VLAN 40,10.1.40.27,DNS,16.36,Deny,Wi-Fi
2026-03-10 16:10:36,2026-03-10,IT,VLAN 20,10.1.20.24,DNS,25.36,Permit,Wired
2026-02-28 00:02:13,2026-02-28,Guest,VLAN 40,10.1.40.107,SSH,6.39,Deny,Wi-Fi
2026-02-10 21:53:57,2026-02-10,Finance,VLAN 30,10.1.30.84,HTTPS,736.86,Deny,Wired
2026-03-09 20:09:55,2026-03-09,Finance,VLAN 30,10.1.30.64,SSH,35.36,Permit,Wired
2026-03-01 00:00:04,2026-03-01,Finance,VLAN 30,10.1.30.71,Active Directory,9.45,Deny,Wi-Fi
2026-03-08 22:44:30,2026-03-08,HR,VLAN 30,10.1.30.38,Active Directory,25.86,Permit,Wi-Fi
2026-02-20 08:30:07,2026-02-20,Finance,VLAN 30,10.1.30.63,DNS,34.33,Permit,Wired
2026-03-09 04:34:12,2026-03-09,Guest,VLAN 40,10.1.40.84,Active Directory,26.01,Deny,Wi-Fi
2026-03-06 17:40:58,2026-03-06,Guest,VLAN 40,10.1.40.169,SSH,22.29,Deny,Wi-Fi
2026-02-18 19:12:27,2026-02-18,IT,VLAN 20,10.1.20.28,HTTPS,270.62,Permit,Wi-Fi
2026-02-18 04:43:49,2026-02-18,Staff,VLAN 30,10.1.30.140,Radius,43.71,Permit,Wired
2026-02-19 12:56:12,2026-02-19,IT,VLAN 20,10.1.20.30,HTTPS,612.03,Permit,Wi-Fi
2026-02-14 12:10:13,2026-02-14,Staff,VLAN 30,10.1.30.159,SSH,4.04,Permit,Wired
2026-02-18 15:05:19,2026-02-18,Finance,VLAN 30,10.1.30.86,FTP,938.86,Permit,Wired
2026-03-01 01:25:36,2026-03-01,Finance,VLAN 30,10.1.30.52,DNS,5.45,Permit,Wi-Fi
2026-02-23 18:11:37,2026-02-23,Staff,VLAN 30,10.1.30.193,SMB,23.93,Permit,Wired
2026-02-12 13:08:26,2026-02-12,HR,VLAN 30,10.1.30.36,SSH,3.71,Permit,Wi-Fi
2026-03-02 12:17:39,2026-03-02,IT,VLAN 20,10.1.20.34,Active Directory,9.21,Deny,Wired
2026-02-23 13:12:07,2026-02-23,Staff,VLAN 30,10.1.30.154,HTTPS,249.31,Permit,Wi-Fi
2026-02-20 04:52:39,2026-02-20,IT,VLAN 20,10.1.20.36,Active Directory,7.35,Permit,Wi-Fi
2026-02-28 22:49:44,2026-02-28,Staff,VLAN 30,10.1.30.147,HTTP,36.27,Permit,Wi-Fi
2026-02-20 11:53:43,2026-02-20,Finance,VLAN 30,10.1.30.56,SMB,799.65,Permit,Wi-Fi
2026-02-23 03:41:47,2026-02-23,Finance,VLAN 30,10.1.30.69,Active Directory,14.41,Deny,Wired
2026-02-24 18:21:48,2026-02-24,Staff,VLAN 30,10.1.30.134,FTP,972.51,Deny,Wi-Fi
2026-03-02 11:09:02,2026-03-02,Guest,VLAN 40,10.1.40.137,HTTP,35.06,Deny,Wi-Fi
2026-03-07 03:12:00,2026-03-07,Guest,VLAN 40,10.1.40.44,SSH,40.15,Deny,Wi-Fi
2026-02-20 14:12:14,2026-02-20,Staff,VLAN 30,10.1.30.185,FTP,353.02,Permit,Wired
2026-03-01 05:55:20,2026-03-01,HR,VLAN 30,10.1.30.36,SMB,665.17,Permit,Wired
2026-02-26 19:18:50,2026-02-26,Staff,VLAN 30,10.1.30.163,HTTPS,772.22,Permit,Wi-Fi
2026-03-07 03:56:11,2026-03-07,Guest,VLAN 40,10.1.40.168,HTTPS,929.49,Deny,Wi-Fi
2026-02-23 22:45:37,2026-02-23,Guest,VLAN 40,10.1.40.120,SSH,17.87,Deny,Wi-Fi
2026-02-12 21:36:26,2026-02-12,Finance,VLAN 30,10.1.30.85,HTTP,43.31,Deny,Wi-Fi
2026-03-10 21:13:18,2026-03-10,Finance,VLAN 30,10.1.30.84,HTTP,27.09,Permit,Wired
2026-02-19 08:06:42,2026-02-19,Guest,VLAN 40,10.1.40.135,DNS,17.0,Permit,Wi-Fi
2026-03-06 15:45:28,2026-03-06,Finance,VLAN 30,10.1.30.51,SSH,14.57,Permit,Wired
2026-02-24 22:41:09,2026-02-24,Staff,VLAN 30,10.1.30.183,SSH,23.53,Permit,Wi-Fi
2026-02-22 15:47:12,2026-02-22,Finance,VLAN 30,10.1.30.99,Radius,46.11,Deny,Wi-Fi
2026-02-09 23:56:52,2026-02-09,Guest,VLAN 40,10.1.40.195,Active Directory,12.49,Deny,Wi-Fi
2026-02-22 11:10:51,2026-02-22,Staff,VLAN 30,10.1.30.143,HTTPS,842.69,Deny,Wired
2026-02-22 08:25:13,2026-02-22,Staff,VLAN 30,10.1.30.187,FTP,1023.34,Permit,Wired
2026-02-17 07:46:10,2026-02-17,HR,VLAN 30,10.1.30.37,HTTP,43.42,Permit,Wi-Fi
2026-02-27 15:33:54,2026-02-27,HR,VLAN 30,10.1.30.21,DNS,21.96,Permit,Wired
2026-02-11 08:19:43,2026-02-11,Guest,VLAN 40,10.1.40.15,Active Directory,12.6,Deny,Wi-Fi
2026-02-15 14:46:17,2026-02-15,Guest,VLAN 40,10.1.40.18,DNS,39.85,Permit,Wi-Fi
2026-03-10 10:08:53,2026-03-10,HR,VLAN 30,10.1.30.43,SMB,392.15,Permit,Wired
2026-02-19 01:43:51,2026-02-19,Staff,VLAN 30,10.1.30.167,HTTPS,915.8,Deny,Wi-Fi
2026-02-16 13:18:05,2026-02-16,HR,VLAN 30,10.1.30.46,FTP,180.94,Permit,Wi-Fi
2026-02-10 22:24:45,2026-02-10,HR,VLAN 30,10.1.30.18,SSH,2.48,Permit,Wired
2026-02-10 02:42:35,2026-02-10,Guest,VLAN 40,10.1.40.84,SSH,34.35,Deny,Wi-Fi
2026-03-03 18:38:16,2026-03-03,Finance,VLAN 30,10.1.30.65,HTTPS,41.35,Permit,Wi-Fi
2026-03-06 22:51:54,2026-03-06,IT,VLAN 20,10.1.20.40,SMB,493.65,Deny,Wi-Fi
2026-03-11 11:39:24,2026-03-11,Finance,VLAN 30,10.1.30.52,FTP,775.18,Permit,Wired
2026-02-23 02:37:26,2026-02-23,Guest,VLAN 40,10.1.40.65,SSH,40.48,Deny,Wi-Fi
2026-02-22 23:03:47,2026-02-22,HR,VLAN 30,10.1.30.21,Active Directory,30.84,Permit,Wi-Fi
2026-02-11 22:59:45,2026-02-11,HR,VLAN 30,10.1.30.46,SSH,39.79,Permit,Wired
2026-03-05 11:24:30,2026-03-05,Finance,VLAN 30,10.1.30.80,SSH,48.16,Permit,Wi-Fi
2026-02-10 05:30:53,2026-02-10,Finance,VLAN 30,10.1.30.64,HTTPS,859.04,Permit,Wired
2026-03-09 18:27:35,2026-03-09,Finance,VLAN 30,10.1.30.99,Radius,17.08,Permit,Wi-Fi
2026-02-12 20:17:14,2026-02-12,Guest,VLAN 40,10.1.40.193,SMB,622.65,Deny,Wi-Fi
2026-02-27 22:12:26,2026-02-27,Staff,VLAN 30,10.1.30.187,DNS,32.16,Deny,Wired
2026-03-07 05:08:16,2026-03-07,Guest,VLAN 40,10.1.40.82,HTTP,35.37,Deny,Wi-Fi
2026-02-17 21:16:34,2026-02-17,HR,VLAN 30,10.1.30.37,Radius,43.23,Permit,Wi-Fi
2026-03-05 16:25:19,2026-03-05,Guest,VLAN 40,10.1.40.62,HTTPS,813.19,Deny,Wi-Fi
2026-02-14 18:33:31,2026-02-14,Staff,VLAN 30,10.1.30.136,FTP,299.92,Deny,Wi-Fi
2026-02-23 02:17:28,2026-02-23,Finance,VLAN 30,10.1.30.54,Radius,6.64,Permit,Wired
2026-02-21 09:00:55,2026-02-21,Guest,VLAN 40,10.1.40.96,Active Directory,2.79,Deny,Wi-Fi
2026-02-17 20:25:15,2026-02-17,Guest,VLAN 40,10.1.40.88,Radius,4.49,Deny,Wi-Fi
2026-02-11 07:06:33,2026-02-11,HR,VLAN 30,10.1.30.35,FTP,650.17,Deny,Wired
2026-02-11 02:19:45,2026-02-11,IT,VLAN 20,10.1.20.22,Radius,20.96,Permit,Wi-Fi
2026-02-24 01:13:35,2026-02-24,HR,VLAN 30,10.1.30.28,Active Directory,25.16,Permit,Wired
2026-02-17 02:23:15,2026-02-17,HR,VLAN 30,10.1.30.27,FTP,900.49,Deny,Wired
2026-02-19 07:08:58,2026-02-19,Guest,VLAN 40,10.1.40.88,HTTPS,397.81,Permit,Wi-Fi
2026-02-18 15:10:11,2026-02-18,Finance,VLAN 30,10.1.30.54,Active Directory,16.76,Permit,Wi-Fi
2026-02-24 18:05:34,2026-02-24,Staff,VLAN 30,10.1.30.114,SSH,43.38,Permit,Wi-Fi
2026-03-04 18:15:34,2026-03-04,IT,VLAN 20,10.1.20.34,FTP,614.17,Deny,Wi-Fi
2026-03-07 04:04:56,2026-03-07,HR,VLAN 30,10.1.30.41,SMB,829.12,Permit,Wired
2026-02-27 12:50:48,2026-02-27,Guest,VLAN 40,10.1.40.99,DNS,48.63,Permit,Wi-Fi
2026-03-08 13:02:48,2026-03-08,HR,VLAN 30,10.1.30.47,HTTPS,881.57,Permit,Wired
2026-03-03 14:26:42,2026-03-03,Finance,VLAN 30,10.1.30.53,SSH,42.6,Deny,Wired
2026-02-19 16:54:09,2026-02-19,Staff,VLAN 30,10.1.30.135,SMB,397.75,Permit,Wired
2026-03-07 00:19:42,2026-03-07,Staff,VLAN 30,10.1.30.170,HTTPS,797.07,Deny,Wi-Fi
2026-03-01 16:35:36,2026-03-01,Finance,VLAN 30,10.1.30.71,Active Directory,14.15,Permit,Wired
2026-03-02 07:17:32,2026-03-02,Guest,VLAN 40,10.1.40.31,DNS,36.09,Permit,Wi-Fi
2026-02-18 13:16:07,2026-02-18,HR,VLAN 30,10.1.30.35,HTTPS,585.03,Permit,Wi-Fi
2026-02-26 03:24:51,2026-02-26,Staff,VLAN 30,10.1.30.130,HTTPS,612.44,Permit,Wired
2026-02-23 09:22:34,2026-02-23,Staff,VLAN 30,10.1.30.145,HTTPS,507.37,Permit,Wi-Fi
2026-02-19 15:17:45,2026-02-19,IT,VLAN 20,10.1.20.45,DNS,20.04,Permit,Wired
2026-02-22 06:29:10,2026-02-22,Guest,VLAN 40,10.1.40.33,SSH,34.14,Deny,Wi-Fi
2026-02-21 04:53:31,2026-02-21,Guest,VLAN 40,10.1.40.31,Active Directory,26.91,Deny,Wi-Fi
2026-03-01 22:34:38,2026-03-01,Staff,VLAN 30,10.1.30.191,Radius,47.56,Permit,Wired
2026-03-07 01:25:06,2026-03-07,Guest,VLAN 40,10.1.40.87,FTP,266.22,Deny,Wi-Fi
2026-03-02 06:04:47,2026-03-02,HR,VLAN 30,10.1.30.33,HTTP,33.31,Permit,Wi-Fi
2026-03-10 00:39:32,2026-03-10,Staff,VLAN 30,10.1.30.187,HTTP,36.27,Permit,Wired
2026-03-02 02:39:01,2026-03-02,Guest,VLAN 40,10.1.40.180,HTTP,8.95,Deny,Wi-Fi
2026-02-28 09:44:46,2026-02-28,IT,VLAN 20,10.1.20.17,Radius,17.01,Permit,Wi-Fi
2026-03-02 17:41:42,2026-03-02,HR,VLAN 30,10.1.30.27,SSH,47.4,Permit,Wired
2026-02-17 12:23:35,2026-02-17,Guest,VLAN 40,10.1.40.119,FTP,224.14,Deny,Wi-Fi
2026-03-11 02:23:37,2026-03-11,Finance,VLAN 30,10.1.30.98,SMB,108.77,Permit,Wired
2026-02-11 08:20:49,2026-02-11,IT,VLAN 20,10.1.20.11,FTP,332.47,Deny,Wi-Fi
2026-02-14 13:03:07,2026-02-14,Finance,VLAN 30,10.1.30.71,HTTP,15.54,Permit,Wired
2026-02-12 19:16:20,2026-02-12,Finance,VLAN 30,10.1.30.94,FTP,731.92,Permit,Wi-Fi
2026-02-26 11:46:05,2026-02-26,Finance,VLAN 30,10.1.30.92,SSH,7.22,Deny,Wi-Fi
2026-03-05 17:56:20,2026-03-05,Staff,VLAN 30,10.1.30.154,SMB,298.91,Deny,Wi-Fi
2026-02-15 03:15:19,2026-02-15,IT,VLAN 20,10.1.20.41,SSH,27.97,Permit,Wired
2026-02-15 20:13:15,2026-02-15,Finance,VLAN 30,10.1.30.94,SMB,359.84,Permit,Wired
2026-02-28 10:43:12,2026-02-28,HR,VLAN 30,10.1.30.44,HTTPS,998.72,Permit,Wired
2026-02-15 03:39:58,2026-02-15,IT,VLAN 20,10.1.20.43,SSH,14.57,Permit,Wi-Fi
2026-02-18 02:07:13,2026-02-18,IT,VLAN 20,10.1.20.29,Active Directory,7.74,Permit,Wi-Fi
2026-02-16 06:14:11,2026-02-16,IT,VLAN 20,10.1.20.16,SSH,34.73,Permit,Wired
2026-03-03 23:31:12,2026-03-03,IT,VLAN 20,10.1.20.33,SMB,574.58,Deny,Wired
2026-03-09 22:01:00,2026-03-09,Guest,VLAN 40,10.1.40.172,SMB,344.77,Deny,Wi-Fi
2026-02-22 20:24:10,2026-02-22,Guest,VLAN 40,10.1.40.192,Active Directory,5.75,Deny,Wi-Fi
2026-02-12 05:11:34,2026-02-12,Staff,VLAN 30,10.1.30.105,SMB,768.74,Permit,Wired
2026-03-09 04:06:55,2026-03-09,Staff,VLAN 30,10.1.30.176,DNS,7.01,Permit,Wired
2026-03-05 15:24:21,2026-03-05,IT,VLAN 20,10.1.20.48,SSH,4.02,Permit,Wi-Fi
2026-02-17 21:49:42,2026-02-17,Finance,VLAN 30,10.1.30.57,DNS,15.54,Permit,Wired
2026-02-18 23:21:49,2026-02-18,HR,VLAN 30,10.1.30.41,SSH,46.99,Permit,Wired
2026-03-11 02:52:28,2026-03-11,IT,VLAN 20,10.1.20.14,SMB,393.2,Permit,Wired
2026-02-22 00:19:56,2026-02-22,Guest,VLAN 40,10.1.40.125,HTTP,32.06,Permit,Wi-Fi
2026-02-14 04:30:30,2026-02-14,Staff,VLAN 30,10.1.30.113,FTP,945.85,Permit,Wi-Fi
2026-02-26 01:43:16,2026-02-26,Finance,VLAN 30,10.1.30.61,SMB,154.9,Permit,Wi-Fi
2026-03-10 11:27:42,2026-03-10,Staff,VLAN 30,10.1.30.146,SMB,437.04,Permit,Wired
2026-02-23 10:58:44,2026-02-23,Finance,VLAN 30,10.1.30.68,DNS,6.3,Permit,Wi-Fi
2026-03-08 14:56:32,2026-03-08,HR,VLAN 30,10.1.30.37,HTTPS,957.21,Deny,Wired
2026-03-11 09:38:32,2026-03-11,Staff,VLAN 30,10.1.30.128,HTTP,8.74,Permit,Wi-Fi
2026-03-07 01:00:03,2026-03-07,Staff,VLAN 30,10.1.30.161,HTTPS,618.77,Permit,Wired
2026-03-05 11:50:44,2026-03-05,HR,VLAN 30,10.1.30.38,FTP,923.32,Permit,Wired
2026-02-25 03:22:06,2026-02-25,Staff,VLAN 30,10.1.30.166,SSH,35.08,Permit,Wired
2026-02-10 11:52:30,2026-02-10,Finance,VLAN 30,10.1.30.63,HTTP,16.16,Permit,Wi-Fi
2026-02-19 07:16:32,2026-02-19,Staff,VLAN 30,10.1.30.178,DNS,17.73,Deny,Wired
2026-02-22 11:45:45,2026-02-22,HR,VLAN 30,10.1.30.18,SMB,695.37,Permit,Wired
2026-02-27 16:47:12,2026-02-27,IT,VLAN 20,10.1.20.21,DNS,18.12,Deny,Wi-Fi
2026-02-11 08:11:56,2026-02-11,IT,VLAN 20,10.1.20.21,DNS,14.02,Permit,Wi-Fi
2026-02-10 14:48:54,2026-02-10,Guest,VLAN 40,10.1.40.146,FTP,314.13,Deny,Wi-Fi
2026-03-08 09:21:07,2026-03-08,Guest,VLAN 40,10.1.40.24,HTTP,0.12,Permit,Wi-Fi
2026-02-12 06:23:23,2026-02-12,Guest,VLAN 40,10.1.40.30,HTTP,47.47,Permit,Wi-Fi
2026-03-05 13:01:16,2026-03-05,IT,VLAN 20,10.1.20.17,DNS,6.95,Permit,Wired
2026-02-18 03:22:39,2026-02-18,Guest,VLAN 40,10.1.40.132,HTTP,28.94,Permit,Wi-Fi
2026-02-10 20:09:03,2026-02-10,IT,VLAN 20,10.1.20.47,FTP,594.86,Permit,Wi-Fi
2026-03-01 01:59:23,2026-03-01,HR,VLAN 30,10.1.30.41,DNS,2.26,Deny,Wi-Fi
2026-02-21 19:24:50,2026-02-21,Staff,VLAN 30,10.1.30.174,FTP,13.86,Permit,Wired
2026-02-27 16:21:46,2026-02-27,Guest,VLAN 40,10.1.40.98,SMB,201.84,Deny,Wi-Fi
2026-03-02 03:10:29,2026-03-02,IT,VLAN 20,10.1.20.31,HTTP,16.89,Permit,Wired
2026-02-26 03:56:22,2026-02-26,HR,VLAN 30,10.1.30.29,DNS,19.23,Permit,Wi-Fi
2026-03-01 04:50:13,2026-03-01,HR,VLAN 30,10.1.30.32,DNS,23.94,Permit,Wired
2026-02-26 22:23:17,2026-02-26,HR,VLAN 30,10.1.30.39,SMB,925.11,Permit,Wi-Fi
2026-02-21 09:55:10,2026-02-21,IT,VLAN 20,10.1.20.11,FTP,614.92,Permit,Wi-Fi
2026-02-25 00:08:15,2026-02-25,Finance,VLAN 30,10.1.30.87,SSH,7.67,Permit,Wi-Fi
2026-03-05 10:06:53,2026-03-05,Staff,VLAN 30,10.1.30.125,FTP,829.83,Permit,Wi-Fi
2026-03-05 19:52:31,2026-03-05,Staff,VLAN 30,10.1.30.119,SMB,989.81,Permit,Wired
2026-02-21 14:16:50,2026-02-21,HR,VLAN 30,10.1.30.33,Active Directory,38.34,Permit,Wired
2026-03-01 09:49:35,2026-03-01,HR,VLAN 30,10.1.30.21,Radius,21.56,Permit,Wi-Fi
2026-02-10 00:11:19,2026-02-10,HR,VLAN 30,10.1.30.10,HTTPS,944.42,Deny,Wired
2026-02-13 05:01:23,2026-02-13,IT,VLAN 20,10.1.20.49,DNS,4.23,Deny,Wired
2026-03-06 20:28:28,2026-03-06,Finance,VLAN 30,10.1.30.62,FTP,940.6,Permit,Wired
2026-02-14 06:15:47,2026-02-14,Guest,VLAN 40,10.1.40.41,Radius,33.54,Deny,Wi-Fi
2026-03-01 12:23:08,2026-03-01,Guest,VLAN 40,10.1.40.191,Active Directory,14.49,Deny,Wi-Fi
2026-02-18 01:23:59,2026-02-18,Staff,VLAN 30,10.1.30.151,Active Directory,38.23,Permit,Wired
2026-02-12 16:03:09,2026-02-12,Guest,VLAN 40,10.1.40.137,DNS,38.58,Permit,Wi-Fi
2026-02-19 12:03:40,2026-02-19,Finance,VLAN 30,10.1.30.74,Active Directory,20.48,Permit,Wi-Fi
2026-03-02 16:16:23,2026-03-02,IT,VLAN 20,10.1.20.11,HTTPS,303.73,Permit,Wi-Fi
2026-02-15 23:09:01,2026-02-15,HR,VLAN 30,10.1.30.42,FTP,773.48,Deny,Wi-Fi
2026-02-13 15:12:25,2026-02-13,Finance,VLAN 30,10.1.30.61,DNS,12.84,Permit,Wi-Fi
2026-02-15 17:56:43,2026-02-15,Staff,VLAN 30,10.1.30.188,Active Directory,23.5,Permit,Wired
2026-02-20 07:26:05,2026-02-20,IT,VLAN 20,10.1.20.23,DNS,35.96,Permit,Wired
2026-03-09 22:01:08,2026-03-09,Staff,VLAN 30,10.1.30.190,FTP,980.38,Permit,Wired
2026-03-11 08:55:42,2026-03-11,IT,VLAN 20,10.1.20.35,SMB,150.93,Deny,Wired
2026-03-02 13:19:32,2026-03-02,Guest,VLAN 40,10.1.40.17,SMB,882.27,Deny,Wi-Fi
2026-03-11 13:06:46,2026-03-11,Finance,VLAN 30,10.1.30.85,FTP,44.04,Permit,Wi-Fi
2026-03-06 13:43:12,2026-03-06,Finance,VLAN 30,10.1.30.51,DNS,21.17,Deny,Wired
2026-02-11 09:20:18,2026-02-11,Finance,VLAN 30,10.1.30.51,SSH,42.3,Permit,Wi-Fi
2026-03-06 10:51:48,2026-03-06,HR,VLAN 30,10.1.30.22,HTTPS,283.37,Permit,Wi-Fi
2026-03-06 05:29:30,2026-03-06,Finance,VLAN 30,10.1.30.65,FTP,757.43,Deny,Wi-Fi
2026-02-27 02:01:58,2026-02-27,IT,VLAN 20,10.1.20.49,HTTP,1.79,Permit,Wi-Fi
2026-02-25 23:10:54,2026-02-25,HR,VLAN 30,10.1.30.15,DNS,26.15,Permit,Wi-Fi
2026-03-05 20:26:49,2026-03-05,HR,VLAN 30,10.1.30.45,HTTP,45.97,Permit,Wi-Fi
2026-03-09 04:08:39,2026-03-09,IT,VLAN 20,10.1.20.10,DNS,41.67,Deny,Wi-Fi
2026-02-27 12:05:01,2026-02-27,Staff,VLAN 30,10.1.30.191,Radius,3.38,Permit,Wired
2026-03-07 00:30:33,2026-03-07,Finance,VLAN 30,10.1.30.76,SSH,9.15,Permit,Wi-Fi
2026-02-14 13:32:22,2026-02-14,Finance,VLAN 30,10.1.30.58,DNS,12.39,Permit,Wired
2026-02-19 02:25:38,2026-02-19,IT,VLAN 20,10.1.20.11,FTP,814.82,Permit,Wi-Fi
2026-02-22 08:33:50,2026-02-22,IT,VLAN 20,10.1.20.42,SSH,38.8,Permit,Wired
2026-03-07 11:45:29,2026-03-07,Guest,VLAN 40,10.1.40.186,FTP,592.76,Deny,Wi-Fi
2026-03-01 01:54:04,2026-03-01,Staff,VLAN 30,10.1.30.182,Active Directory,27.18,Deny,Wi-Fi
2026-02-17 15:33:10,2026-02-17,IT,VLAN 20,10.1.20.46,HTTP,2.75,Permit,Wired
2026-03-08 22:15:52,2026-03-08,Finance,VLAN 30,10.1.30.63,FTP,626.63,Permit,Wired
2026-02-27 09:14:51,2026-02-27,Guest,VLAN 40,10.1.40.156,Radius,27.16,Deny,Wi-Fi
2026-02-27 20:38:56,2026-02-27,Staff,VLAN 30,10.1.30.165,Radius,45.67,Deny,Wired
2026-03-06 01:52:40,2026-03-06,Guest,VLAN 40,10.1.40.15,HTTP,9.77,Deny,Wi-Fi
2026-03-06 06:50:44,2026-03-06,Guest,VLAN 40,10.1.40.36,HTTP,16.52,Deny,Wi-Fi
2026-02-16 20:06:30,2026-02-16,IT,VLAN 20,10.1.20.33,SSH,14.84,Deny,Wi-Fi
2026-02-13 19:38:08,2026-02-13,Finance,VLAN 30,10.1.30.73,HTTPS,591.72,Permit,Wi-Fi
2026-02-19 13:43:37,2026-02-19,Finance,VLAN 30,10.1.30.95,FTP,677.15,Permit,Wired
2026-02-21 05:23:39,2026-02-21,Guest,VLAN 40,10.1.40.158,HTTPS,894.52,Permit,Wi-Fi
2026-02-14 20:46:01,2026-02-14,HR,VLAN 30,10.1.30.21,FTP,257.55,Deny,Wi-Fi
2026-03-02 03:57:03,2026-03-02,HR,VLAN 30,10.1.30.12,DNS,42.53,Permit,Wi-Fi
2026-03-08 00:32:41,2026-03-08,Staff,VLAN 30,10.1.30.129,SSH,26.67,Deny,Wi-Fi
2026-03-07 17:39:45,2026-03-07,Finance,VLAN 30,10.1.30.53,FTP,224.97,Permit,Wi-Fi
2026-02-25 14:53:57,2026-02-25,Staff,VLAN 30,10.1.30.190,FTP,704.1,Deny,Wi-Fi
2026-03-01 22:28:09,2026-03-01,HR,VLAN 30,10.1.30.40,Radius,38.78,Permit,Wi-Fi
2026-02-15 19:23:50,2026-02-15,Staff,VLAN 30,10.1.30.164,HTTP,28.55,Deny,Wi-Fi
2026-02-24 11:28:21,2026-02-24,IT,VLAN 20,10.1.20.35,Radius,22.32,Permit,Wi-Fi
2026-02-18 01:12:25,2026-02-18,Guest,VLAN 40,10.1.40.58,SSH,42.23,Deny,Wi-Fi
2026-02-22 04:23:47,2026-02-22,Staff,VLAN 30,10.1.30.105,SMB,856.95,Deny,Wi-Fi
2026-02-11 06:19:34,2026-02-11,Finance,VLAN 30,10.1.30.59,SSH,42.93,Permit,Wired
2026-02-19 10:03:31,2026-02-19,Guest,VLAN 40,10.1.40.158,Radius,9.47,Deny,Wi-Fi
2026-02-26 23:11:55,2026-02-26,IT,VLAN 20,10.1.20.16,Radius,23.75,Deny,Wi-Fi
2026-02-28 14:03:47,2026-02-28,HR,VLAN 30,10.1.30.23,HTTPS,159.6,Permit,Wired
2026-03-02 07:13:19,2026-03-02,HR,VLAN 30,10.1.30.45,FTP,240.44,Deny,Wi-Fi
2026-02-10 04:53:43,2026-02-10,Guest,VLAN 40,10.1.40.67,Active Directory,46.02,Deny,Wi-Fi
2026-02-21 14:19:11,2026-02-21,IT,VLAN 20,10.1.20.14,DNS,39.58,Permit,Wired
2026-02-12 04:25:32,2026-02-12,Staff,VLAN 30,10.1.30.135,FTP,269.44,Permit,Wi-Fi
2026-02-10 15:23:13,2026-02-10,Staff,VLAN 30,10.1.30.165,DNS,30.32,Permit,Wired
2026-02-11 23:08:58,2026-02-11,Guest,VLAN 40,10.1.40.16,Radius,45.84,Deny,Wi-Fi
2026-03-03 00:47:44,2026-03-03,IT,VLAN 20,10.1.20.38,DNS,12.79,Permit,Wired
2026-02-16 02:56:54,2026-02-16,IT,VLAN 20,10.1.20.36,DNS,31.46,Deny,Wired
2026-02-11 00:13:17,2026-02-11,Finance,VLAN 30,10.1.30.93,DNS,45.64,Deny,Wi-Fi
2026-02-20 07:37:26,2026-02-20,IT,VLAN 20,10.1.20.27,Active Directory,22.35,Deny,Wi-Fi
2026-03-05 17:41:26,2026-03-05,IT,VLAN 20,10.1.20.28,DNS,13.85,Permit,Wi-Fi
2026-02-20 04:11:22,2026-02-20,Guest,VLAN 40,10.1.40.93,DNS,28.09,Deny,Wi-Fi
2026-03-04 00:36:25,2026-03-04,IT,VLAN 20,10.1.20.47,SSH,10.76,Permit,Wired
2026-03-09 14:11:11,2026-03-09,IT,VLAN 20,10.1.20.29,DNS,41.0,Deny,Wired
2026-03-07 10:31:02,2026-03-07,Staff,VLAN 30,10.1.30.121,HTTP,22.98,Permit,Wired
2026-02-25 01:19:51,2026-02-25,HR,VLAN 30,10.1.30.28,SMB,249.68,Deny,Wired
2026-02-21 13:51:21,2026-02-21,Finance,VLAN 30,10.1.30.64,Active Directory,19.12,Deny,Wi-Fi
2026-02-15 02:31:19,2026-02-15,IT,VLAN 20,10.1.20.48,DNS,24.42,Permit,Wired
2026-03-02 05:31:03,2026-03-02,Staff,VLAN 30,10.1.30.136,Radius,29.76,Permit,Wi-Fi
2026-02-17 20:01:27,2026-02-17,Finance,VLAN 30,10.1.30.59,FTP,278.97,Permit,Wi-Fi
2026-02-17 14:46:53,2026-02-17,IT,VLAN 20,10.1.20.24,Active Directory,23.13,Deny,Wi-Fi
2026-03-03 05:57:19,2026-03-03,Finance,VLAN 30,10.1.30.69,FTP,799.27,Permit,Wi-Fi
2026-02-22 14:41:56,2026-02-22,IT,VLAN 20,10.1.20.20,HTTP,23.23,Deny,Wi-Fi
2026-03-02 03:26:01,2026-03-02,IT,VLAN 20,10.1.20.20,Radius,18.67,Permit,Wired
2026-03-11 05:28:01,2026-03-11,Finance,VLAN 30,10.1.30.95,DNS,31.11,Permit,Wired
